+
1 15
1 12 39
1 6 40
9 13 41
9 1 42
3 3 43
11 8 44
3 12 45
8 2 46
10 13 47
8 2 48
10 1 49
1 7 50
3 2 51
7 9 52
13 4 53
4 8 54
5 14 55
8 5 56
3 11 57
11 10 58
12 5 59
4 5 60
3 3 61
3 8 62
3 3 63
4 14 64
11 4 65
12 14 66
3 8 67
8 10 68
5 5 69
5 12 70
6 1 71
8 12 72
5 2 73
1 11 74
11 1 75
+
12 15
8 12 0
5 10 1
11 9 2
6 9 3
9 9 4
2 12 5
9 9 6
3 1 7
10 6 8
11 13 9
6 4 10
7 3 11
6 9 12
10 2 13
8 14 14
7 11 15
8 7 16
10 7 17
11 5 18
7 13 19
1 2 20
8 8 21
9 9 22
4 10 23
2 15 24
7 14 25
4 8 26
2 8 27
9 15 28
8 8 29
6 15 30
12 12 31
7 3 32
6 11 33
8 7 34
9 11 35
7 6 36
7 6 37
+
4 18
1 5 0
3 16 1
3 13 2
2 8 3
2 6 4
2 13 5
1 12 6
4 4 7
4 16 8
1 15 9
1 15 10
1 6 11
1 16 12
1 9 13
4 3 14
3 17 15
4 13 16
2 15 17
1 1 18
3 8 19
2 11 20
1 10 21
4 17 22
1 5 23
+
8 6
5 4 0
5 4 1
4 4 2
2 6 3
1 6 4
5 3 5
1 1 6
4 3 7
2 6 8
7 5 9
4 6 10
2 6 11
4 4 12
5 6 13
8 5 14
7 5 15
5 2 16
3 1 17
1 6 18
7 3 19
4 5 20
4 2 21
2 1 22
2 4 23
7 5 24
1 6 25
6 5 26
6 2 27
4 3 28
3 5 29
4 6 30
5 5 31
6 1 32
7 5 33
3 6 34
3 2 35
8 6 36
8 1 37
8 3 38
4 1 39
3 2 40
7 2 41
2 5 42
2 2 43
7 3 44
3 1 45
6 1 46
2 1 47
2 4 48
7 2 49
8 5 50
2 5 51
6 2 52
1 2 53
3 6 54
2 3 55
6 5 56
7 5 57
8 4 58
6 2 59
6 1 60
5 3 61
1 2 62
1 3 63
1 1 64
5 3 65
2 2 66
5 4 67
5 3 68
1 3 69
3 1 70
6 3 71
7 1 72
6 6 73
1 6 74
1 4 75
7 5 76
1 1 77
3 5 78
8 4 79
5 5 80
4 3 81
7 2 82
2 2 83
7 1 84
2 1 85
6 5 86
2 4 87
1 2 88
2 1 89
6 2 90
5 1 91
+
10 19
4 7 0
10 5 1
8 10 2
3 18 3
10 18 4
8 19 5
10 18 6
4 7 7
4 15 8
2 19 9
7 6 10
3 10 11
5 15 12
7 18 13
3 4 14
7 16 15
1 19 16
4 18 17
3 6 18
2 2 19
2 15 20
6 6 21
4 4 22
1 13 23
+
1 20
1 10 0
1 19 1
1 20 2
1 3 3
1 7 4
1 19 5
1 12 6
1 10 7
1 5 8
1 14 9
1 7 10
1 9 11
1 6 12
1 7 13
1 7 14
1 20 15
1 11 16
1 18 17
1 7 18
1 6 19
1 16 20
1 10 21
1 16 22
1 20 23
1 3 24
1 20 25
1 4 26
1 12 27
1 15 28
1 1 29
1 2 30
+
12 17
9 6 0
2 17 1
3 8 2
+
3 3
2 2 0
1 2 1
1 2 2
1 2 3
3 1 4
3 1 5
2 2 6
1 1 7
+
6 13
5 9 0
3 10 1
1 5 2
6 6 3
4 8 4
3 6 5
3 9 6
4 11 7
3 6 8
2 2 9
4 3 10
4 8 11
3 2 12
3 1 13
5 3 14
4 13 15
5 5 16
2 9 17
3 3 18
6 9 19
1 12 20
1 9 21
5 7 22
2 1 23
3 7 24
1 5 25
5 5 26
5 7 27
4 7 28
6 5 29
4 8 30
1 8 31
5 11 32
1 11 33
2 11 34
2 2 35
2 11 36
2 8 37
1 8 38
1 12 39
2 4 40
6 2 41
+
14 11
11 2 0
3 7 1
2 9 2
14 4 3
14 10 4
5 8 5
14 6 6
12 2 7
3 2 8
10 4 9
2 7 10
6 2 11
3 8 12
12 3 13
12 4 14
2 5 15
7 6 16
8 7 17
6 8 18
6 5 19
1 2 20
+
1 8
1 8 0
1 3 1
1 3 2
1 6 3
1 5 4
1 1 5
1 1 6
1 3 7
1 1 8
1 7 9
1 7 10
1 8 11
1 1 12
1 3 13
1 8 14
1 3 15
1 2 16
1 3 17
1 5 18
1 5 19
1 7 20
1 4 21
1 4 22
1 6 23
1 5 24
1 7 25
1 3 26
1 7 27
1 2 28
1 8 29
1 1 30
1 3 31
1 6 32
1 2 33
1 6 34
1 5 35
1 5 36
1 6 37
1 6 38
1 5 39
1 8 40
1 1 41
1 7 42
1 1 43
1 7 44
1 5 45
1 1 46
1 3 47
1 1 48
1 2 49
1 8 50
1 5 51
1 7 52
1 5 53
1 8 54
1 6 55
1 2 56
1 2 57
1 8 58
1 2 59
1 2 60
1 1 61
1 6 62
1 5 63
1 2 64
1 2 65
1 1 66
1 1 67
1 2 68
1 1 69
1 7 70
1 7 71
1 5 72
1 3 73
1 7 74
1 8 75
1 8 76
1 8 77
1 1 78
1 1 79
1 3 80
1 2 81
1 4 82
1 8 83
1 8 84
1 6 85
1 6 86
1 8 87
1 5 88
1 6 89
1 6 90
1 3 91
1 2 92
1 1 93
1 7 94
+
14 16
11 4 0
7 8 1
5 4 2
7 13 3
14 1 4
7 5 5
2 2 6
3 11 7
7 10 8
1 15 9
11 1 10
12 15 11
2 8 12
13 15 13
12 12 14
8 1 15
13 8 16
2 7 17
1 10 18
5 16 19
10 7 20
3 12 21
12 7 22
3 16 23
14 9 24
6 12 25
10 10 26
1 13 27
9 14 28
14 15 29
3 10 30
7 16 31
7 3 32
9 8 33
11 10 34
7 8 35
5 2 36
4 9 37
9 6 38
10 15 39
1 16 40
7 1 41
4 9 42
12 5 43
+
10 6
7 6 0
9 2 1
3 1 2
9 6 3
3 4 4
4 3 5
5 6 6
+
13 13
7 2 0
8 4 1
13 10 2
2 13 3
4 13 4
2 3 5
3 6 6
9 12 7
6 7 8
11 1 9
12 4 10
+
1 11
1 4 0
1 5 1
1 9 2
1 6 3
1 1 4
1 10 5
1 2 6
1 8 7
1 7 8
+
3 4
3 4 0
2 3 1
2 4 2
1 2 3
2 1 4
1 3 5
1 1 6
2 1 7
3 3 8
1 3 9
1 1 10
2 4 11
3 4 12
3 3 13
1 1 14
1 3 15
2 4 16
3 3 17
1 1 18
2 2 19
1 4 20
3 3 21
2 4 22
2 1 23
2 1 24
1 1 25
2 4 26
3 1 27
1 2 28
2 3 29
1 4 30
2 3 31
3 4 32
2 1 33
1 3 34
1 4 35
2 3 36
1 2 37
1 1 38
3 2 39
2 1 40
3 1 41
1 4 42
3 4 43
1 3 44
1 2 45
3 1 46
3 2 47
1 1 48
3 2 49
3 2 50
2 1 51
2 2 52
3 4 53
3 2 54
3 3 55
2 1 56
3 1 57
2 2 58
2 2 59
1 1 60
1 2 61
2 2 62
2 3 63
1 2 64
1 3 65
1 4 66
3 1 67
+
14 1
11 1 0
14 1 1
5 1 2
12 1 3
13 1 4
8 1 5
3 1 6
12 1 7
14 1 8
9 1 9
1 1 10
1 1 11
8 1 12
2 1 13
12 1 14
3 1 15
2 1 16
11 1 17
12 1 18
4 1 19
12 1 20
1 1 21
10 1 22
4 1 23
13 1 24
3 1 25
10 1 26
3 1 27
4 1 28
14 1 29
4 1 30
13 1 31
10 1 32
4 1 33
13 1 34
5 1 35
2 1 36
8 1 37
7 1 38
6 1 39
2 1 40
3 1 41
5 1 42
4 1 43
4 1 44
12 1 45
11 1 46
11 1 47
4 1 48
2 1 49
13 1 50
1 1 51
10 1 52
10 1 53
10 1 54
8 1 55
10 1 56
4 1 57
4 1 58
12 1 59
9 1 60
13 1 61
7 1 62
3 1 63
14 1 64
6 1 65
9 1 66
6 1 67
2 1 68
4 1 69
11 1 70
9 1 71
7 1 72
8 1 73
5 1 74
11 1 75
2 1 76
9 1 77
12 1 78
5 1 79
7 1 80
6 1 81
2 1 82
4 1 83
3 1 84
11 1 85
12 1 86
5 1 87
1 1 88
2 1 89
9 1 90
+
6 12
1 1 0
6 6 1
3 6 2
3 3 3
3 5 4
2 10 5
2 1 6
4 10 7
3 4 8
6 11 9
5 12 10
1 2 11
4 5 12
5 8 13
2 7 14
4 2 15
4 5 16
6 11 17
2 2 18
3 12 19
5 6 20
5 4 21
6 9 22
5 2 23
6 11 24
4 9 25
3 1 26
4 3 27
1 12 28
5 1 29
2 6 30
1 10 31
5 1 32
6 11 33
5 12 34
2 10 35
5 6 36
3 3 37
6 5 38
+
15 6
9 3 0
12 4 1
9 6 2
5 2 3
1 5 4
12 3 5
6 2 6
9 6 7
13 6 8
11 5 9
6 4 10
2 2 11
6 1 12
14 2 13
8 2 14
2 5 15
2 2 16
7 1 17
7 4 18
2 2 19
10 4 20
6 4 21
1 4 22
1 3 23
3 6 24
6 5 25
8 1 26
14 4 27
11 6 28
8 6 29
7 3 30
11 3 31
12 1 32
7 3 33
6 3 34
7 2 35
2 6 36
13 6 37
7 2 38
6 5 39
15 1 40
5 5 41
2 5 42
2 3 43
4 6 44
3 5 45
10 2 46
2 6 47
6 2 48
2 6 49
15 5 50
8 1 51
11 6 52
1 6 53
5 6 54
7 4 55
13 5 56
5 4 57
11 5 58
1 2 59
3 4 60
6 5 61
15 5 62
9 3 63
6 2 64
4 5 65
15 6 66
+
18 14
9 12 0
6 6 1
16 11 2
3 13 3
1 8 4
1 11 5
+
16 19
13 15 0
15 1 1
11 18 2
2 11 3
16 7 4
14 17 5
1 5 6
4 19 7
3 19 8
2 17 9
7 10 10
7 9 11
14 9 12
16 16 13
2 11 14
12 12 15
7 10 16
3 8 17
8 18 18
7 4 19
9 17 20
12 4 21
11 12 22
16 4 23
15 1 24
12 5 25
2 4 26
8 9 27
6 2 28
12 11 29
12 11 30
16 14 31
14 4 32
+
12 20
9 18 0
4 10 1
8 17 2
3 5 3
6 10 4
8 9 5
10 1 6
2 13 7
3 9 8
10 2 9
4 1 10
1 1 11
1 17 12
1 18 13
11 3 14
9 19 15
2 12 16
2 3 17
8 17 18
3 4 19
9 5 20
3 15 21
7 12 22
7 3 23
11 18 24
3 4 25
4 4 26
2 7 27
5 17 28
1 1 29
8 1 30
7 11 31
+
9 16
6 13 0
2 8 1
5 8 2
4 10 3
6 16 4
2 10 5
5 15 6
4 6 7
8 8 8
5 8 9
4 14 10
2 13 11
1 5 12
2 1 13
3 5 14
8 2 15
1 15 16
9 3 17
1 1 18
3 12 19
6 14 20
8 7 21
4 5 22
2 15 23
2 11 24
4 3 25
2 15 26
1 13 27
5 14 28
3 5 29
6 15 30
4 1 31
7 2 32
5 12 33
8 1 34
2 8 35
8 5 36
7 9 37
7 1 38
4 16 39
7 13 40
6 5 41
3 1 42
3 5 43
8 8 44
5 6 45
2 12 46
9 1 47
3 3 48
7 10 49
4 11 50
3 8 51
7 14 52
8 1 53
2 6 54
1 12 55
4 9 56
2 1 57
8 15 58
4 13 59
5 10 60
6 9 61
5 6 62
9 10 63
8 6 64
5 15 65
8 4 66
6 5 67
8 16 68
1 12 69
8 10 70
5 6 71
2 14 72
7 6 73
5 9 74
4 15 75
2 5 76
1 10 77
2 3 78
6 4 79
8 15 80
4 10 81
9 14 82
9 7 83
8 11 84
6 7 85
2 12 86
1 8 87
4 13 88
9 10 89
8 1 90
8 2 91
+
20 3
11 1 0
15 1 1
6 3 2
2 2 3
7 3 4
7 1 5
12 3 6
16 3 7
11 3 8
9 2 9
8 3 10
12 3 11
5 3 12
7 2 13
10 1 14
11 3 15
20 3 16
2 2 17
2 2 18
1 3 19
5 1 20
7 1 21
20 3 22
20 2 23
4 1 24
3 2 25
4 3 26
2 3 27
14 1 28
1 3 29
15 3 30
19 2 31
18 2 32
13 3 33
9 1 34
8 2 35
14 1 36
16 2 37
11 1 38
9 3 39
14 1 40
3 2 41
11 3 42
15 3 43
15 2 44
4 1 45
14 3 46
12 1 47
14 1 48
19 3 49
17 3 50
16 3 51
15 2 52
12 1 53
18 3 54
6 1 55
2 3 56
13 1 57
18 3 58
16 3 59
7 2 60
17 3 61
5 1 62
9 3 63
12 3 64
13 1 65
14 2 66
7 2 67
2 3 68
20 2 69
20 2 70
8 2 71
+
5 3
2 1 0
2 2 1
2 2 2
3 1 3
2 2 4
4 2 5
5 1 6
5 3 7
5 2 8
4 1 9
2 3 10
5 2 11
5 3 12
5 1 13
3 3 14
5 2 15
1 3 16
3 1 17
4 3 18
1 2 19
4 1 20
1 1 21
1 2 22
5 3 23
4 1 24
2 1 25
1 3 26
3 2 27
3 2 28
2 2 29
3 1 30
2 2 31
3 1 32
5 1 33
5 3 34
3 1 35
3 1 36
4 3 37
3 2 38
5 3 39
2 1 40
3 2 41
2 1 42
4 2 43
1 3 44
1 3 45
5 3 46
2 1 47
+
15 3
7 1 0
2 3 1
5 2 2
5 2 3
3 1 4
6 1 5
3 3 6
3 2 7
1 3 8
1 1 9
2 1 10
7 1 11
4 3 12
5 1 13
+
5 14
2 3 0
2 10 1
3 14 2
3 3 3
3 11 4
1 2 5
1 13 6
3 3 7
2 5 8
4 1 9
2 4 10
2 10 11
2 13 12
5 11 13
2 8 14
5 1 15
2 4 16
2 11 17
1 5 18
3 5 19
3 9 20
3 8 21
2 14 22
2 2 23
1 3 24
2 11 25
3 13 26
1 1 27
3 10 28
4 5 29
4 12 30
1 9 31
2 6 32
3 1 33
2 2 34
5 11 35
2 11 36
2 6 37
5 4 38
5 4 39
2 13 40
4 7 41
2 5 42
4 9 43
3 1 44
4 2 45
4 12 46
5 8 47
1 12 48
4 1 49
3 8 50
1 1 51
1 11 52
4 6 53
3 2 54
5 9 55
5 8 56
5 2 57
1 3 58
4 9 59
1 4 60
1 7 61
1 13 62
5 12 63
1 7 64
1 6 65
5 7 66
3 10 67
5 6 68
3 3 69
5 12 70
3 1 71
3 10 72
5 2 73
1 5 74
3 7 75
2 6 76
2 7 77
1 6 78
1 9 79
1 8 80
1 1 81
5 12 82
5 1 83
2 4 84
4 9 85
1 8 86
3 10 87
+
5 6
4 1 0
1 1 1
1 6 2
5 3 3
4 5 4
5 4 5
3 1 6
4 1 7
3 2 8
1 5 9
4 2 10
2 3 11
4 1 12
3 6 13
3 2 14
4 3 15
5 5 16
3 3 17
4 3 18
3 1 19
3 2 20
1 6 21
1 5 22
+
17 7
5 3 0
8 6 1
17 5 2
9 1 3
12 2 4
8 1 5
1 6 6
12 4 7
4 7 8
9 2 9
15 4 10
7 2 11
17 1 12
11 4 13
3 7 14
12 3 15
3 5 16
8 6 17
1 6 18
11 4 19
17 1 20
14 6 21
12 7 22
17 4 23
5 7 24
10 2 25
6 7 26
9 4 27
7 2 28
16 1 29
5 6 30
9 2 31
10 4 32
7 3 33
8 6 34
1 5 35
8 5 36
9 4 37
16 2 38
17 4 39
17 4 40
5 1 41
7 3 42
16 6 43
11 7 44
1 6 45
6 4 46
9 7 47
1 5 48
10 6 49
13 2 50
11 3 51
15 7 52
9 6 53
14 4 54
13 6 55
2 2 56
15 5 57
2 1 58
9 2 59
11 5 60
6 7 61
17 1 62
14 1 63
12 7 64
5 5 65
16 2 66
1 3 67
6 6 68
4 6 69
4 5 70
15 4 71
14 5 72
14 5 73
4 3 74
+
4 17
2 6 0
4 11 1
2 3 2
4 14 3
4 12 4
4 15 5
4 17 6
2 6 7
2 2 8
2 14 9
1 11 10
4 9 11
2 17 12
3 2 13
2 13 14
1 12 15
4 7 16
3 13 17
1 12 18
4 8 19
4 5 20
1 13 21
1 7 22
+
11 7
2 7 0
1 2 1
2 7 2
11 6 3
8 4 4
1 1 5
1 1 6
9 1 7
1 7 8
3 4 9
+
9 13
2 12 0
1 1 1
3 13 2
6 12 3
3 5 4
5 3 5
5 1 6
5 13 7
3 5 8
1 10 9
2 12 10
6 7 11
9 9 12
3 13 13
4 7 14
2 4 15
9 10 16
6 7 17
9 5 18
6 8 19
8 4 20
5 3 21
1 2 22
4 4 23
7 10 24
2 10 25
1 13 26
8 13 27
9 2 28
7 7 29
5 12 30
8 10 31
7 10 32
3 8 33
7 5 34
3 11 35
8 11 36
6 12 37
1 3 38
3 10 39
1 1 40
4 13 41
8 1 42
2 13 43
7 9 44
5 4 45
1 9 46
7 1 47
7 11 48
1 10 49
5 10 50
9 9 51
7 11 52
2 6 53
5 2 54
+
12 14
8 9 0
2 8 1
9 4 2
11 1 3
11 12 4
12 11 5
9 8 6
11 8 7
5 10 8
11 10 9
12 12 10
4 7 11
7 2 12
10 6 13
10 1 14
11 11 15
10 8 16
1 9 17
5 10 18
12 5 19
6 14 20
1 10 21
2 13 22
7 13 23
8 12 24
6 12 25
7 11 26
7 3 27
4 9 28
1 5 29
5 9 30
12 14 31
9 10 32
10 9 33
6 6 34
12 7 35
12 7 36
2 4 37
5 7 38
4 3 39
1 2 40
5 8 41
5 4 42
1 5 43
7 3 44
12 3 45
7 8 46
+
11 1
7 1 0
10 1 1
5 1 2
6 1 3
7 1 4
9 1 5
3 1 6
11 1 7
8 1 8
3 1 9
4 1 10
10 1 11
5 1 12
9 1 13
9 1 14
10 1 15
8 1 16
3 1 17
10 1 18
10 1 19
7 1 20
5 1 21
2 1 22
2 1 23
7 1 24
8 1 25
8 1 26
8 1 27
4 1 28
4 1 29
1 1 30
2 1 31
5 1 32
4 1 33
1 1 34
3 1 35
5 1 36
7 1 37
3 1 38
11 1 39
1 1 40
1 1 41
10 1 42
7 1 43
10 1 44
2 1 45
9 1 46
10 1 47
8 1 48
2 1 49
+
16 18
16 14 0
13 17 1
8 6 2
2 15 3
2 2 4
16 10 5
12 18 6
16 6 7
9 2 8
10 8 9
3 10 10
1 4 11
2 1 12
9 13 13
8 12 14
2 6 15
7 2 16
11 10 17
3 15 18
11 2 19
2 8 20
3 1 21
16 12 22
7 14 23
1 16 24
12 7 25
10 10 26
1 11 27
16 14 28
8 4 29
7 4 30
1 4 31
10 8 32
6 12 33
9 13 34
2 16 35
5 14 36
5 18 37
3 16 38
2 5 39
13 7 40
12 11 41
7 16 42
10 15 43
10 9 44
13 18 45
16 7 46
8 11 47
13 16 48
3 6 49
13 13 50
6 6 51
6 7 52
11 6 53
12 1 54
6 4 55
13 9 56
1 7 57
10 12 58
6 15 59
2 1 60
10 16 61
7 9 62
13 12 63
4 11 64
+
14 5
3 2 0
11 3 1
6 1 2
12 5 3
2 4 4
5 4 5
9 4 6
8 4 7
5 5 8
13 1 9
13 2 10
4 2 11
2 3 12
3 5 13
6 3 14
14 4 15
4 5 16
11 3 17
9 5 18
14 5 19
4 2 20
8 2 21
8 4 22
12 2 23
13 5 24
4 1 25
7 5 26
10 3 27
14 5 28
14 4 29
4 4 30
1 5 31
8 1 32
13 4 33
1 2 34
11 4 35
5 4 36
4 2 37
2 3 38
3 5 39
10 1 40
7 4 41
8 3 42
11 3 43
9 1 44
6 4 45
13 4 46
12 3 47
9 1 48
3 1 49
11 4 50
13 2 51
1 5 52
6 4 53
14 2 54
5 3 55
5 3 56
8 4 57
11 4 58
12 3 59
4 4 60
6 1 61
11 5 62
8 5 63
1 4 64
5 5 65
8 3 66
9 1 67
11 4 68
11 4 69
4 5 70
11 2 71
14 3 72
11 2 73
14 2 74
7 4 75
3 5 76
+
20 8
20 5 0
3 2 1
18 3 2
10 1 3
10 4 4
5 2 5
19 2 6
16 8 7
13 7 8
15 2 9
12 4 10
4 1 11
15 7 12
15 5 13
11 4 14
11 2 15
10 1 16
5 4 17
4 7 18
20 4 19
9 6 20
8 3 21
11 3 22
8 4 23
10 2 24
12 4 25
4 3 26
12 5 27
14 2 28
4 3 29
14 7 30
19 7 31
12 1 32
11 6 33
16 4 34
12 8 35
12 4 36
1 1 37
1 2 38
12 3 39
1 6 40
11 8 41
2 2 42
15 2 43
7 7 44
+
17 19
12 6 0
6 19 1
9 7 2
7 9 3
4 14 4
17 14 5
16 8 6
7 18 7
3 2 8
17 18 9
1 15 10
1 4 11
14 10 12
8 8 13
16 3 14
5 18 15
5 12 16
17 8 17
7 18 18
10 8 19
3 13 20
5 13 21
3 1 22
2 17 23
12 16 24
5 6 25
15 13 26
6 3 27
5 17 28
16 18 29
16 11 30
8 17 31
7 5 32
17 13 33
10 7 34
17 13 35
8 4 36
9 6 37
9 11 38
10 14 39
9 12 40
13 17 41
17 12 42
4 3 43
16 6 44
12 15 45
2 5 46
9 16 47
11 1 48
15 1 49
7 9 50
13 13 51
14 13 52
4 4 53
16 11 54
4 2 55
2 2 56
2 14 57
11 9 58
6 6 59
3 16 60
7 5 61
11 9 62
17 5 63
14 15 64
2 15 65
16 19 66
7 14 67
2 17 68
5 7 69
8 15 70
10 19 71
9 8 72
11 4 73
17 3 74
1 18 75
6 5 76
8 4 77
7 15 78
1 15 79
11 5 80
1 15 81
14 1 82
+
20 9
11 7 0
4 3 1
16 1 2
7 1 3
14 6 4
15 4 5
5 8 6
16 4 7
11 6 8
9 2 9
11 2 10
4 2 11
16 2 12
9 5 13
4 1 14
20 8 15
19 8 16
2 1 17
13 4 18
12 8 19
7 8 20
8 8 21
1 3 22
7 7 23
17 9 24
11 2 25
15 8 26
7 4 27
9 6 28
16 6 29
7 9 30
4 6 31
11 5 32
18 6 33
9 4 34
14 5 35
10 7 36
17 6 37
11 4 38
14 3 39
2 1 40
2 1 41
12 2 42
5 6 43
19 7 44
2 8 45
8 8 46
1 4 47
16 8 48
13 2 49
11 2 50
8 5 51
10 1 52
4 3 53
3 6 54
18 1 55
6 4 56
16 8 57
15 5 58
6 4 59
15 8 60
16 9 61
11 5 62
2 9 63
9 1 64
16 8 65
8 7 66
7 3 67
4 4 68
19 5 69
17 9 70
7 4 71
2 8 72
16 1 73
11 3 74
4 4 75
3 7 76
8 3 77
7 8 78
8 1 79
18 9 80
2 4 81
5 6 82
15 8 83
5 6 84
7 7 85
20 4 86
3 6 87
7 1 88
10 4 89
6 4 90
6 7 91
12 4 92
2 4 93
+
3 18
3 1 0
2 11 1
2 4 2
3 18 3
2 6 4
2 4 5
3 3 6
2 5 7
1 8 8
2 5 9
1 2 10
1 2 11
1 8 12
1 9 13
1 7 14
3 11 15
3 14 16
2 1 17
1 18 18
1 8 19
1 14 20
1 17 21
1 11 22
2 12 23
2 7 24
1 1 25
2 5 26
1 4 27
2 11 28
1 15 29
3 18 30
2 1 31
2 12 32
3 9 33
3 12 34
1 14 35
2 16 36
3 1 37
3 11 38
1 4 39
3 18 40
3 14 41
3 13 42
1 7 43
1 10 44
3 1 45
2 4 46
2 17 47
1 11 48
3 2 49
3 1 50
2 17 51
1 12 52
1 13 53
3 9 54
1 1 55
1 9 56
2 4 57
2 5 58
2 10 59
2 17 60
3 6 61
2 18 62
1 17 63
3 7 64
1 18 65
3 12 66
1 7 67
3 11 68
1 6 69
3 4 70
1 7 71
2 7 72
3 4 73
1 12 74
1 4 75
2 1 76
1 15 77
3 17 78
1 10 79
3 5 80
1 2 81
1 5 82
2 17 83
1 15 84
3 6 85
1 7 86
3 8 87
3 12 88
2 4 89
2 16 90
3 17 91
2 1 92
1 12 93
2 5 94
3 1 95
3 2 96
+
20 20
13 8 0
14 19 1
8 9 2
2 3 3
15 14 4
9 6 5
7 14 6
20 10 7
5 10 8
6 5 9
12 4 10
20 8 11
1 11 12
9 19 13
19 3 14
3 20 15
9 18 16
2 13 17
20 20 18
6 14 19
1 11 20
2 14 21
19 5 22
19 10 23
20 20 24
12 6 25
8 16 26
20 19 27
11 17 28
20 18 29
8 10 30
6 2 31
14 10 32
7 14 33
14 6 34
5 10 35
19 2 36
14 8 37
17 19 38
9 3 39
19 14 40
19 18 41
17 6 42
13 6 43
10 3 44
15 13 45
6 17 46
20 10 47
5 20 48
17 11 49
14 14 50
10 3 51
8 3 52
12 8 53
4 15 54
17 12 55
1 17 56
9 6 57
7 12 58
14 11 59
8 6 60
9 7 61
+
5 18
3 16 0
5 9 1
5 13 2
2 12 3
2 15 4
+
20 3
9 3 0
18 2 1
20 3 2
7 2 3
18 2 4
5 3 5
9 2 6
7 3 7
12 3 8
3 3 9
6 3 10
13 2 11
3 1 12
6 3 13
17 1 14
15 1 15
7 3 16
8 1 17
13 1 18
9 1 19
3 1 20
18 2 21
19 1 22
1 2 23
3 3 24
9 3 25
7 1 26
2 1 27
8 2 28
10 1 29
14 1 30
1 2 31
15 2 32
9 1 33
6 1 34
10 3 35
16 2 36
4 1 37
5 2 38
2 1 39
14 3 40
17 1 41
18 3 42
10 2 43
8 3 44
18 2 45
15 3 46
8 3 47
6 2 48
10 2 49
15 1 50
7 1 51
6 2 52
18 1 53
8 3 54
11 1 55
5 2 56
4 1 57
16 1 58
3 2 59
18 3 60
5 2 61
19 3 62
11 2 63
14 1 64
17 3 65
+
1 3
1 2 0
1 2 1
1 2 2
1 3 3
1 1 4
1 3 5
1 2 6
1 2 7
1 1 8
1 3 9
1 1 10
1 2 11
1 1 12
1 3 13
1 1 14
1 3 15
1 2 16
1 3 17
1 1 18
1 3 19
1 3 20
1 2 21
1 1 22
1 1 23
1 3 24
1 3 25
1 2 26
1 2 27
1 1 28
1 2 29
1 2 30
1 1 31
1 2 32
1 3 33
1 1 34
1 3 35
1 2 36
1 1 37
1 3 38
1 1 39
1 3 40
1 1 41
1 3 42
1 3 43
1 1 44
1 2 45
1 2 46
1 1 47
1 1 48
1 3 49
1 2 50
1 1 51
1 2 52
1 1 53
1 2 54
1 1 55
1 2 56
1 3 57
1 3 58
1 1 59
1 2 60
1 3 61
1 2 62
1 2 63
1 1 64
1 3 65
1 3 66
1 2 67
1 2 68
1 1 69
1 1 70
1 1 71
1 1 72
1 1 73
1 2 74
1 1 75
1 2 76
1 2 77
1 3 78
1 1 79
1 1 80
1 1 81
1 2 82
1 3 83
1 1 84
1 1 85
1 1 86
+
9 20
3 3 0
2 19 1
2 19 2
4 2 3
9 2 4
2 13 5
3 1 6
4 6 7
7 10 8
8 9 9
2 6 10
5 8 11
2 14 12
6 10 13
2 2 14
5 6 15
9 3 16
1 11 17
5 17 18
2 17 19
5 7 20
3 15 21
6 16 22
5 9 23
8 7 24
8 16 25
7 20 26
4 6 27
6 4 28
6 3 29
9 16 30
1 14 31
5 17 32
3 6 33
6 5 34
6 19 35
9 11 36
6 3 37
7 17 38
5 7 39
6 3 40
3 5 41
2 20 42
5 14 43
4 2 44
6 10 45
6 16 46
+
2 17
2 15 0
2 9 1
1 15 2
1 2 3
2 16 4
1 15 5
1 1 6
2 14 7
1 14 8
2 15 9
2 1 10
2 5 11
1 11 12
2 8 13
1 12 14
1 10 15
1 2 16
1 11 17
2 1 18
2 14 19
2 15 20
1 16 21
2 11 22
2 13 23
1 17 24
2 3 25
1 4 26
1 5 27
1 11 28
2 9 29
1 7 30
1 11 31
2 14 32
2 11 33
+
19 3
3 2 0
5 3 1
12 1 2
6 1 3
15 2 4
5 3 5
15 2 6
4 2 7
7 2 8
9 1 9
12 2 10
8 2 11
12 1 12
11 2 13
15 2 14
10 1 15
17 3 16
18 3 17
13 3 18
16 3 19
3 3 20
7 2 21
10 3 22
5 3 23
4 3 24
1 2 25
8 2 26
3 1 27
17 2 28
5 1 29
18 3 30
5 1 31
4 1 32
7 3 33
6 2 34
14 1 35
8 2 36
19 3 37
17 2 38
7 3 39
17 1 40
10 2 41
15 2 42
19 1 43
19 3 44
1 3 45
18 1 46
10 3 47
3 2 48
6 2 49
4 3 50
3 2 51
16 1 52
15 1 53
15 2 54
7 2 55
1 2 56
11 3 57
12 2 58
1 1 59
4 3 60
11 3 61
10 2 62
17 1 63
4 1 64
3 2 65
14 3 66
5 1 67
12 1 68
2 1 69
18 2 70
12 3 71
8 1 72
+
17 19
9 18 0
13 18 1
3 18 2
9 18 3
16 16 4
14 10 5
15 14 6
3 4 7
4 16 8
4 10 9
11 9 10
13 5 11
6 3 12
6 5 13
5 4 14
14 7 15
14 4 16
5 3 17
9 8 18
3 19 19
8 1 20
8 2 21
8 16 22
12 2 23
7 16 24
4 16 25
5 10 26
2 5 27
5 12 28
11 7 29
8 14 30
